Original_ID	Original_Description	Mapping	Original_Index	Cluster_Center_Boolean	MetaGeneSet	MetaGeneSet_Description
GO:0048715	negative regulation of oligodendrocyte differentiation	1255	12125	False	GO:0045685	regulation of glial cell differentiation
GO:0014014	negative regulation of gliogenesis	1255	11234	False	GO:0045685	regulation of glial cell differentiation
GO:0048710	regulation of astrocyte differentiation	1255	12123	False	GO:0045685	regulation of glial cell differentiation
GO:0048713	regulation of oligodendrocyte differentiation	1255	12122	False	GO:0045685	regulation of glial cell differentiation
GO:0048712	negative regulation of astrocyte differentiation	1255	12121	False	GO:0045685	regulation of glial cell differentiation
ENSG00000121068	TBX2 PPI subnetwork	1255	5080	False	GO:0045685	regulation of glial cell differentiation
GO:0045686	negative regulation of glial cell differentiation	1255	13475	False	GO:0045685	regulation of glial cell differentiation
GO:0014015	positive regulation of gliogenesis	1255	11235	False	GO:0045685	regulation of glial cell differentiation
GO:0014013	regulation of gliogenesis	1255	11237	False	GO:0045685	regulation of glial cell differentiation
GO:0045685	regulation of glial cell differentiation	1255	13476	True	GO:0045685	regulation of glial cell differentiation
GO:0045687	positive regulation of glial cell differentiation	1255	13477	False	GO:0045685	regulation of glial cell differentiation
GO:0043467	regulation of generation of precursor metabolites and energy	1256	13485	False	GO:0043470	regulation of carbohydrate catabolic process
GO:0045821	positive regulation of glycolysis	1256	12852	False	GO:0043470	regulation of carbohydrate catabolic process
GO:0043470	regulation of carbohydrate catabolic process	1256	13488	True	GO:0043470	regulation of carbohydrate catabolic process
GO:0006110	regulation of glycolysis	1256	11923	False	GO:0043470	regulation of carbohydrate catabolic process
GO:0043471	regulation of cellular carbohydrate catabolic process	1256	13487	False	GO:0043470	regulation of carbohydrate catabolic process
GO:0002260	lymphocyte homeostasis	1257	13497	True	GO:0002260	lymphocyte homeostasis
GO:0043029	T cell homeostasis	1257	12473	False	GO:0002260	lymphocyte homeostasis
GO:0001782	B cell homeostasis	1257	11443	False	GO:0002260	lymphocyte homeostasis
GO:0001776	leukocyte homeostasis	1257	11460	False	GO:0002260	lymphocyte homeostasis
GO:0051881	regulation of mitochondrial membrane potential	1258	13250	False	GO:0051900	regulation of mitochondrial depolarization
GO:0051882	mitochondrial depolarization	1258	13255	False	GO:0051900	regulation of mitochondrial depolarization
GO:0051900	regulation of mitochondrial depolarization	1258	13505	True	GO:0051900	regulation of mitochondrial depolarization
GO:0003254	regulation of membrane depolarization	1258	11802	False	GO:0051900	regulation of mitochondrial depolarization
GO:0070997	neuron death	1259	13481	False	GO:0043523	regulation of neuron apoptotic process
GO:0043523	regulation of neuron apoptotic process	1259	13520	True	GO:0043523	regulation of neuron apoptotic process
GO:0043524	negative regulation of neuron apoptotic process	1259	13521	False	GO:0043523	regulation of neuron apoptotic process
GO:0043525	positive regulation of neuron apoptotic process	1259	13523	False	GO:0043523	regulation of neuron apoptotic process
GO:0051402	neuron apoptotic process	1259	12230	False	GO:0043523	regulation of neuron apoptotic process
GO:0043526	neuroprotection	1259	13528	False	GO:0043523	regulation of neuron apoptotic process
GO:0034130	toll-like receptor 1 signaling pathway	1260	14280	False	GO:0002224	toll-like receptor signaling pathway
GO:0045088	regulation of innate immune response	1260	10970	False	GO:0002224	toll-like receptor signaling pathway
GO:0045089	positive regulation of innate immune response	1260	10968	False	GO:0002224	toll-like receptor signaling pathway
GO:0002224	toll-like receptor signaling pathway	1260	13533	True	GO:0002224	toll-like receptor signaling pathway
GO:0034138	toll-like receptor 3 signaling pathway	1260	14296	False	GO:0002224	toll-like receptor signaling pathway
GO:0002218	activation of innate immune response	1260	13519	False	GO:0002224	toll-like receptor signaling pathway
GO:0002755	MyD88-dependent toll-like receptor signaling pathway	1260	14117	False	GO:0002224	toll-like receptor signaling pathway
GO:0008063	Toll signaling pathway	1260	13123	False	GO:0002224	toll-like receptor signaling pathway
GO:0034134	toll-like receptor 2 signaling pathway	1260	14283	False	GO:0002224	toll-like receptor signaling pathway
GO:0031349	positive regulation of defense response	1260	13656	False	GO:0002224	toll-like receptor signaling pathway
GO:0002221	pattern recognition receptor signaling pathway	1260	13522	False	GO:0002224	toll-like receptor signaling pathway
GO:0002756	MyD88-independent toll-like receptor signaling pathway	1260	14114	False	GO:0002224	toll-like receptor signaling pathway
GO:0034142	toll-like receptor 4 signaling pathway	1260	14285	False	GO:0002224	toll-like receptor signaling pathway
GO:0002758	innate immune response-activating signal transduction	1260	14115	False	GO:0002224	toll-like receptor signaling pathway
GO:0043534	blood vessel endothelial cell migration	1261	13536	True	GO:0043534	blood vessel endothelial cell migration
GO:0002042	cell migration involved in sprouting angiogenesis	1261	12990	False	GO:0043534	blood vessel endothelial cell migration
GO:0002040	sprouting angiogenesis	1261	12991	False	GO:0043534	blood vessel endothelial cell migration
GO:0010594	regulation of endothelial cell migration	1261	13045	False	GO:0043534	blood vessel endothelial cell migration
GO:0043536	positive regulation of blood vessel endothelial cell migration	1261	13535	False	GO:0043534	blood vessel endothelial cell migration
GO:0043535	regulation of blood vessel endothelial cell migration	1261	13534	False	GO:0043534	blood vessel endothelial cell migration
GO:0010596	negative regulation of endothelial cell migration	1261	12979	False	GO:0043534	blood vessel endothelial cell migration
GO:0010595	positive regulation of endothelial cell migration	1261	12978	False	GO:0043534	blood vessel endothelial cell migration
GO:0043542	endothelial cell migration	1261	12758	False	GO:0043534	blood vessel endothelial cell migration
GO:0002360	T cell lineage commitment	1262	13264	False	GO:0002230	positive regulation of defense response to virus by host
GO:0002230	positive regulation of defense response to virus by host	1262	13537	True	GO:0002230	positive regulation of defense response to virus by host
GO:0002827	positive regulation of T-helper 1 type immune response	1262	11449	False	GO:0002230	positive regulation of defense response to virus by host
GO:0050691	regulation of defense response to virus by host	1262	12931	False	GO:0002230	positive regulation of defense response to virus by host
GO:0042976	activation of Janus kinase activity	1262	12015	False	GO:0002230	positive regulation of defense response to virus by host
GO:0051937	catecholamine transport	1263	13538	True	GO:0051937	catecholamine transport
GO:0043178	alcohol binding	1263	3181	False	GO:0051937	catecholamine transport
GO:0014046	dopamine secretion	1263	11296	False	GO:0051937	catecholamine transport
GO:0050433	regulation of catecholamine secretion	1263	12924	False	GO:0051937	catecholamine transport
GO:0014059	regulation of dopamine secretion	1263	11291	False	GO:0051937	catecholamine transport
GO:0015872	dopamine transport	1263	12259	False	GO:0051937	catecholamine transport
GO:0015844	monoamine transport	1263	12247	False	GO:0051937	catecholamine transport
GO:0015850	organic alcohol transport	1263	12240	False	GO:0051937	catecholamine transport
GO:0033605	positive regulation of catecholamine secretion	1263	12222	False	GO:0051937	catecholamine transport
GO:0043266	regulation of potassium ion transport	1263	11994	False	GO:0051937	catecholamine transport
GO:0050432	catecholamine secretion	1263	12926	False	GO:0051937	catecholamine transport
GO:0051952	regulation of amine transport	1263	13559	False	GO:0051937	catecholamine transport
GO:0051954	positive regulation of amine transport	1263	13556	False	GO:0051937	catecholamine transport
GO:0001963	synaptic transmission, dopaminergic	1263	12028	False	GO:0051937	catecholamine transport
GO:0051931	regulation of sensory perception	1264	13543	True	GO:0051931	regulation of sensory perception
GO:0051930	regulation of sensory perception of pain	1264	13544	False	GO:0051931	regulation of sensory perception
GO:0019233	sensory perception of pain	1264	11297	False	GO:0051931	regulation of sensory perception
ENSG00000171195	MUC7 PPI subnetwork	1265	6250	False	GO:0050832	defense response to fungus
GO:0009620	response to fungus	1265	12294	False	GO:0050832	defense response to fungus
ENSG00000181104	F2R PPI subnetwork	1265	6494	False	GO:0050832	defense response to fungus
GO:0050832	defense response to fungus	1265	13561	True	GO:0050832	defense response to fungus
GO:0031640	killing of cells of other organism	1265	14292	False	GO:0050832	defense response to fungus
ENSG00000164251	F2RL1 PPI subnetwork	1265	7464	False	GO:0050832	defense response to fungus
GO:0019722	calcium-mediated signaling	1266	14317	False	GO:0050848	regulation of calcium-mediated signaling
GO:0050850	positive regulation of calcium-mediated signaling	1266	13577	False	GO:0050848	regulation of calcium-mediated signaling
GO:0050848	regulation of calcium-mediated signaling	1266	13564	True	GO:0050848	regulation of calcium-mediated signaling
GO:0050858	negative regulation of antigen receptor-mediated signaling pathway	1267	13574	True	GO:0050858	negative regulation of antigen receptor-mediated signaling pathway
GO:0050856	regulation of T cell receptor signaling pathway	1267	13573	False	GO:0050858	negative regulation of antigen receptor-mediated signaling pathway
GO:0050854	regulation of antigen receptor-mediated signaling pathway	1267	13571	False	GO:0050858	negative regulation of antigen receptor-mediated signaling pathway
GO:0050860	negative regulation of T cell receptor signaling pathway	1267	13588	False	GO:0050858	negative regulation of antigen receptor-mediated signaling pathway
GO:0050869	negative regulation of B cell activation	1268	13584	False	GO:0050864	regulation of B cell activation
GO:0050871	positive regulation of B cell activation	1268	13393	False	GO:0050864	regulation of B cell activation
GO:0030888	regulation of B cell proliferation	1268	11851	False	GO:0050864	regulation of B cell activation
GO:0050864	regulation of B cell activation	1268	13581	True	GO:0050864	regulation of B cell activation
GO:0042100	B cell proliferation	1268	14013	False	GO:0050864	regulation of B cell activation
GO:0030890	positive regulation of B cell proliferation	1268	11860	False	GO:0050864	regulation of B cell activation
GO:0045577	regulation of B cell differentiation	1268	13224	False	GO:0050864	regulation of B cell activation
GO:0042113	B cell activation	1268	14003	False	GO:0050864	regulation of B cell activation
GO:0042490	mechanoreceptor differentiation	1269	12842	False	GO:0060113	inner ear receptor cell differentiation
GO:0042491	auditory receptor cell differentiation	1269	12843	False	GO:0060113	inner ear receptor cell differentiation
GO:0060119	inner ear receptor cell development	1269	13587	False	GO:0060113	inner ear receptor cell differentiation
GO:0060117	auditory receptor cell development	1269	13589	False	GO:0060113	inner ear receptor cell differentiation
GO:0060122	inner ear receptor stereocilium organization	1269	13572	False	GO:0060113	inner ear receptor cell differentiation
GO:0060113	inner ear receptor cell differentiation	1269	13583	True	GO:0060113	inner ear receptor cell differentiation
GO:0017145	stem cell division	1270	13594	True	GO:0017145	stem cell division
GO:0048103	somatic stem cell division	1270	13657	False	GO:0017145	stem cell division
GO:0008277	regulation of G-protein coupled receptor protein signaling pathway	1271	11915	False	GO:0038032	termination of G-protein coupled receptor signaling pathway
GO:0023021	termination of signal transduction	1271	13541	False	GO:0038032	termination of G-protein coupled receptor signaling pathway
GO:0038032	termination of G-protein coupled receptor signaling pathway	1271	13595	True	GO:0038032	termination of G-protein coupled receptor signaling pathway
GO:0045744	negative regulation of G-protein coupled receptor protein signaling pathway	1271	12657	False	GO:0038032	termination of G-protein coupled receptor signaling pathway
GO:0035249	synaptic transmission, glutamatergic	1272	12221	False	GO:0050804	regulation of synaptic transmission
GO:0050804	regulation of synaptic transmission	1272	13602	True	GO:0050804	regulation of synaptic transmission
GO:0048168	regulation of neuronal synaptic plasticity	1272	13724	False	GO:0050804	regulation of synaptic transmission
GO:0051932	synaptic transmission, GABAergic	1272	13542	False	GO:0050804	regulation of synaptic transmission
GO:0048169	regulation of long-term neuronal synaptic plasticity	1272	13726	False	GO:0050804	regulation of synaptic transmission
GO:0032228	regulation of synaptic transmission, GABAergic	1272	11647	False	GO:0050804	regulation of synaptic transmission
MP:0005407	hyperalgesia	1272	2454	False	GO:0050804	regulation of synaptic transmission
GO:0048167	regulation of synaptic plasticity	1272	13725	False	GO:0050804	regulation of synaptic transmission
GO:0031644	regulation of neurological system process	1272	14294	False	GO:0050804	regulation of synaptic transmission
GO:0051969	regulation of transmission of nerve impulse	1272	13442	False	GO:0050804	regulation of synaptic transmission
GO:0044057	regulation of system process	1272	11723	False	GO:0050804	regulation of synaptic transmission
GO:0007270	neuron-neuron synaptic transmission	1272	12510	False	GO:0050804	regulation of synaptic transmission
GO:0050806	positive regulation of synaptic transmission	1273	13606	True	GO:0050806	positive regulation of synaptic transmission
GO:0060291	long-term synaptic potentiation	1273	13261	False	GO:0050806	positive regulation of synaptic transmission
GO:0031646	positive regulation of neurological system process	1273	14290	False	GO:0050806	positive regulation of synaptic transmission
GO:0051966	regulation of synaptic transmission, glutamatergic	1273	13439	False	GO:0050806	positive regulation of synaptic transmission
GO:0051971	positive regulation of transmission of nerve impulse	1273	13433	False	GO:0050806	positive regulation of synaptic transmission
GO:0000060	protein import into nucleus, translocation	1274	13625	True	GO:0000060	protein import into nucleus, translocation
GO:0033158	regulation of protein import into nucleus, translocation	1274	11065	False	GO:0000060	protein import into nucleus, translocation
MP:0008943	increased sensitivity to induced cell death	1274	768	False	GO:0000060	protein import into nucleus, translocation
GO:0031570	DNA integrity checkpoint	1275	14097	False	GO:0000075	cell cycle checkpoint
GO:0051329	interphase of mitotic cell cycle	1275	11468	False	GO:0000075	cell cycle checkpoint
GO:0031572	G2/M transition DNA damage checkpoint	1275	14086	False	GO:0000075	cell cycle checkpoint
GO:0010564	regulation of cell cycle process	1275	13028	False	GO:0000075	cell cycle checkpoint
GO:0007346	regulation of mitotic cell cycle	1275	12625	False	GO:0000075	cell cycle checkpoint
GO:0000075	cell cycle checkpoint	1275	13630	True	GO:0000075	cell cycle checkpoint
GO:0071156	regulation of cell cycle arrest	1275	14023	False	GO:0000075	cell cycle checkpoint
ENSG00000167325	RRM1 PPI subnetwork	1275	7998	False	GO:0000075	cell cycle checkpoint
GO:0007050	cell cycle arrest	1275	11079	False	GO:0000075	cell cycle checkpoint
GO:0031576	G2/M transition checkpoint	1275	14084	False	GO:0000075	cell cycle checkpoint
GO:0045786	negative regulation of cell cycle	1275	12694	False	GO:0000075	cell cycle checkpoint
GO:0051325	interphase	1275	11470	False	GO:0000075	cell cycle checkpoint
GO:0090192	regulation of glomerulus development	1276	10693	False	GO:0072111	cell proliferation involved in kidney development
GO:0072111	cell proliferation involved in kidney development	1276	13632	True	GO:0072111	cell proliferation involved in kidney development
GO:0072203	cell proliferation involved in metanephros development	1276	13943	False	GO:0072111	cell proliferation involved in kidney development
GO:0072012	glomerulus vasculature development	1276	14349	False	GO:0072111	cell proliferation involved in kidney development
GO:0072074	kidney mesenchyme development	1276	14359	False	GO:0072111	cell proliferation involved in kidney development
GO:0072224	metanephric glomerulus development	1276	13931	False	GO:0072111	cell proliferation involved in kidney development
GO:0048146	positive regulation of fibroblast proliferation	1277	13636	False	GO:0048145	regulation of fibroblast proliferation
GO:0048147	negative regulation of fibroblast proliferation	1277	13634	False	GO:0048145	regulation of fibroblast proliferation
GO:0048145	regulation of fibroblast proliferation	1277	13635	True	GO:0048145	regulation of fibroblast proliferation
GO:0048144	fibroblast proliferation	1277	13637	False	GO:0048145	regulation of fibroblast proliferation
GO:0009067	aspartate family amino acid biosynthetic process	1278	13452	False	GO:0000097	sulfur amino acid biosynthetic process
GO:0009086	methionine biosynthetic process	1278	13429	False	GO:0000097	sulfur amino acid biosynthetic process
REACTOME_METABOLISM_OF_POLYAMINES	REACTOME_METABOLISM_OF_POLYAMINES	1278	4229	False	GO:0000097	sulfur amino acid biosynthetic process
GO:0044272	sulfur compound biosynthetic process	1278	12201	False	GO:0000097	sulfur amino acid biosynthetic process
GO:0006555	methionine metabolic process	1278	12939	False	GO:0000097	sulfur amino acid biosynthetic process
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1278	26	False	GO:0000097	sulfur amino acid biosynthetic process
GO:0000096	sulfur amino acid metabolic process	1278	13672	False	GO:0000097	sulfur amino acid biosynthetic process
GO:0000097	sulfur amino acid biosynthetic process	1278	13673	True	GO:0000097	sulfur amino acid biosynthetic process
GO:0006595	polyamine metabolic process	1278	12958	False	GO:0000097	sulfur amino acid biosynthetic process
GO:0006098	pentose-phosphate shunt	1279	11844	False	GO:0046496	nicotinamide nucleotide metabolic process
GO:0019674	NAD metabolic process	1279	11136	False	GO:0046496	nicotinamide nucleotide metabolic process
GO:0019321	pentose metabolic process	1279	11348	False	GO:0046496	nicotinamide nucleotide metabolic process
GO:0046496	nicotinamide nucleotide metabolic process	1279	13684	True	GO:0046496	nicotinamide nucleotide metabolic process
GO:0006733	oxidoreduction coenzyme metabolic process	1279	13410	False	GO:0046496	nicotinamide nucleotide metabolic process
GO:0006740	NADPH regeneration	1279	13346	False	GO:0046496	nicotinamide nucleotide metabolic process
GO:0006739	NADP metabolic process	1279	13344	False	GO:0046496	nicotinamide nucleotide metabolic process
GO:0072524	pyridine-containing compound metabolic process	1279	12819	False	GO:0046496	nicotinamide nucleotide metabolic process
GO:0019362	pyridine nucleotide metabolic process	1279	11545	False	GO:0046496	nicotinamide nucleotide metabolic process
GO:0050995	negative regulation of lipid catabolic process	1280	13690	False	GO:0050994	regulation of lipid catabolic process
GO:0050994	regulation of lipid catabolic process	1280	13693	True	GO:0050994	regulation of lipid catabolic process
GO:0050996	positive regulation of lipid catabolic process	1280	13688	False	GO:0050994	regulation of lipid catabolic process
GO:0031998	regulation of fatty acid beta-oxidation	1280	12989	False	GO:0050994	regulation of lipid catabolic process
GO:0010921	regulation of phosphatase activity	1281	13696	True	GO:0010921	regulation of phosphatase activity
GO:0043666	regulation of phosphoprotein phosphatase activity	1281	12977	False	GO:0010921	regulation of phosphatase activity
GO:0035303	regulation of dephosphorylation	1281	11240	False	GO:0010921	regulation of phosphatase activity
GO:0010922	positive regulation of phosphatase activity	1281	13695	False	GO:0010921	regulation of phosphatase activity
GO:0070509	calcium ion import	1282	12486	False	GO:0006816	calcium ion transport
MP:0004231	abnormal calcium ion homeostasis	1282	591	False	GO:0006816	calcium ion transport
GO:0010959	regulation of metal ion transport	1282	13766	False	GO:0006816	calcium ion transport
GO:0051924	regulation of calcium ion transport	1282	13524	False	GO:0006816	calcium ion transport
GO:0070838	divalent metal ion transport	1282	12233	False	GO:0006816	calcium ion transport
GO:0043269	regulation of ion transport	1282	12001	False	GO:0006816	calcium ion transport
GO:0070588	calcium ion transmembrane transport	1282	12427	False	GO:0006816	calcium ion transport
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY	1282	34	False	GO:0006816	calcium ion transport
GO:0072511	divalent inorganic cation transport	1282	12809	False	GO:0006816	calcium ion transport
GO:0005262	calcium channel activity	1282	3302	False	GO:0006816	calcium ion transport
GO:0006816	calcium ion transport	1282	13699	True	GO:0006816	calcium ion transport
GO:0042439	ethanolamine-containing compound metabolic process	1283	14332	False	GO:0046470	phosphatidylcholine metabolic process
GO:0006656	phosphatidylcholine biosynthetic process	1283	13065	False	GO:0046470	phosphatidylcholine metabolic process
GO:0046470	phosphatidylcholine metabolic process	1283	13712	True	GO:0046470	phosphatidylcholine metabolic process
ENSG00000168264	IRF2BP2 PPI subnetwork	1284	6216	False	GO:0006893	Golgi to plasma membrane transport
ENSG00000167461	RAB8A PPI subnetwork	1284	5691	False	GO:0006893	Golgi to plasma membrane transport
GO:0006893	Golgi to plasma membrane transport	1284	13731	True	GO:0006893	Golgi to plasma membrane transport
GO:0043001	Golgi to plasma membrane protein transport	1284	12394	False	GO:0006893	Golgi to plasma membrane transport
ENSG00000182606	TRAK1 PPI subnetwork	1285	5600	False	GO:0010970	microtubule-based transport
GO:0047496	vesicle transport along microtubule	1285	12597	False	GO:0010970	microtubule-based transport
MP:0000938	motor neuron degeneration	1285	2081	False	GO:0010970	microtubule-based transport
GO:0030705	cytoskeleton-dependent intracellular transport	1285	12080	False	GO:0010970	microtubule-based transport
MP:0004768	abnormal axonal transport	1285	1124	False	GO:0010970	microtubule-based transport
GO:0008088	axon cargo transport	1285	13165	False	GO:0010970	microtubule-based transport
GO:0010970	microtubule-based transport	1285	13736	True	GO:0010970	microtubule-based transport
GO:0051654	establishment of mitochondrion localization	1285	12640	False	GO:0010970	microtubule-based transport
GO:0051646	mitochondrion localization	1285	12637	False	GO:0010970	microtubule-based transport
GO:0072384	organelle transport along microtubule	1285	13053	False	GO:0010970	microtubule-based transport
MP:0003225	axonal dystrophy	1285	2551	False	GO:0010970	microtubule-based transport
GO:0010389	regulation of G2/M transition of mitotic cell cycle	1286	12539	False	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	1286	13737	True	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle
GO:0045930	negative regulation of mitotic cell cycle	1286	13039	False	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle
GO:0000076	DNA replication checkpoint	1286	13629	False	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle
GO:0031345	negative regulation of cell projection organization	1287	13653	False	GO:0010975	regulation of neuron projection development
GO:0031344	regulation of cell projection organization	1287	13650	False	GO:0010975	regulation of neuron projection development
GO:0022604	regulation of cell morphogenesis	1287	12147	False	GO:0010975	regulation of neuron projection development
GO:0010975	regulation of neuron projection development	1287	13739	True	GO:0010975	regulation of neuron projection development
GO:0050770	regulation of axonogenesis	1287	13167	False	GO:0010975	regulation of neuron projection development
GO:0010976	positive regulation of neuron projection development	1287	13740	False	GO:0010975	regulation of neuron projection development
GO:0031346	positive regulation of cell projection organization	1287	13652	False	GO:0010975	regulation of neuron projection development
GO:0010769	regulation of cell morphogenesis involved in differentiation	1287	13599	False	GO:0010975	regulation of neuron projection development
GO:0010977	negative regulation of neuron projection development	1287	13741	False	GO:0010975	regulation of neuron projection development
GO:0048193	Golgi vesicle transport	1288	13768	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0006903	vesicle targeting	1288	14027	False	GO:0048199	vesicle targeting, to, from or within Golgi
ENSG00000100934	SEC23A PPI subnetwork	1288	8274	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0030134	ER to Golgi transport vesicle	1288	3726	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0006901	vesicle coating	1288	14024	False	GO:0048199	vesicle targeting, to, from or within Golgi
ENSG00000152700	SAR1B PPI subnetwork	1288	8921	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0006900	membrane budding	1288	14025	False	GO:0048199	vesicle targeting, to, from or within Golgi
ENSG00000086598	TMED2 PPI subnetwork	1288	8968	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0012507	ER to Golgi transport vesicle membrane	1288	3696	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0007030	Golgi organization	1288	11064	False	GO:0048199	vesicle targeting, to, from or within Golgi
ENSG00000176986	SEC24C PPI subnetwork	1288	5000	False	GO:0048199	vesicle targeting, to, from or within Golgi
ENSG00000114745	GORASP1 PPI subnetwork	1288	8972	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0051656	establishment of organelle localization	1288	12643	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0051650	establishment of vesicle localization	1288	12642	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0016050	vesicle organization	1288	13490	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0051640	organelle localization	1288	12632	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0048199	vesicle targeting, to, from or within Golgi	1288	13763	True	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0051648	vesicle localization	1288	12633	False	GO:0048199	vesicle targeting, to, from or within Golgi
ENSG00000138674	SEC31A PPI subnetwork	1288	5841	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0006895	Golgi to endosome transport	1288	13732	False	GO:0048199	vesicle targeting, to, from or within Golgi
GO:0060444	branching involved in mammary gland duct morphogenesis	1289	13786	False	GO:0060443	mammary gland morphogenesis
GO:0022612	gland morphogenesis	1289	12437	False	GO:0060443	mammary gland morphogenesis
GO:0030879	mammary gland development	1289	11840	False	GO:0060443	mammary gland morphogenesis
GO:0060603	mammary gland duct morphogenesis	1289	14176	False	GO:0060443	mammary gland morphogenesis
GO:0060056	mammary gland involution	1289	12815	False	GO:0060443	mammary gland morphogenesis
GO:0061180	mammary gland epithelium development	1289	12556	False	GO:0060443	mammary gland morphogenesis
GO:0060443	mammary gland morphogenesis	1289	13779	True	GO:0060443	mammary gland morphogenesis
GO:0010714	positive regulation of collagen metabolic process	1290	13104	False	GO:0032965	regulation of collagen biosynthetic process
GO:0032965	regulation of collagen biosynthetic process	1290	13784	True	GO:0032965	regulation of collagen biosynthetic process
GO:0032964	collagen biosynthetic process	1290	13785	False	GO:0032965	regulation of collagen biosynthetic process
GO:0010712	regulation of collagen metabolic process	1290	13095	False	GO:0032965	regulation of collagen biosynthetic process
GO:0044246	regulation of multicellular organismal metabolic process	1290	12227	False	GO:0032965	regulation of collagen biosynthetic process
GO:0032967	positive regulation of collagen biosynthetic process	1290	13782	False	GO:0032965	regulation of collagen biosynthetic process
GO:0044253	positive regulation of multicellular organismal metabolic process	1290	12220	False	GO:0032965	regulation of collagen biosynthetic process
GO:0050930	induction of positive chemotaxis	1291	13778	False	GO:0050927	positive regulation of positive chemotaxis
GO:0050927	positive regulation of positive chemotaxis	1291	13794	True	GO:0050927	positive regulation of positive chemotaxis
GO:0042056	chemoattractant activity	1291	3071	False	GO:0050927	positive regulation of positive chemotaxis
GO:0050918	positive chemotaxis	1291	13806	False	GO:0050927	positive regulation of positive chemotaxis
GO:0050926	regulation of positive chemotaxis	1291	13792	False	GO:0050927	positive regulation of positive chemotaxis
GO:0050919	negative chemotaxis	1292	13801	False	GO:0050922	negative regulation of chemotaxis
GO:0050922	negative regulation of chemotaxis	1292	13796	True	GO:0050922	negative regulation of chemotaxis
GO:0048521	negative regulation of behavior	1292	11569	False	GO:0050922	negative regulation of chemotaxis
GO:0048841	regulation of axon extension involved in axon guidance	1292	12292	False	GO:0050922	negative regulation of chemotaxis
GO:0048846	axon extension involved in axon guidance	1292	12288	False	GO:0050922	negative regulation of chemotaxis
GO:0006929	substrate-dependent cell migration	1292	14037	False	GO:0050922	negative regulation of chemotaxis
GO:0030517	negative regulation of axon extension	1292	12550	False	GO:0050922	negative regulation of chemotaxis
GO:0048520	positive regulation of behavior	1293	11570	False	GO:0050921	positive regulation of chemotaxis
GO:0050920	regulation of chemotaxis	1293	13799	False	GO:0050921	positive regulation of chemotaxis
GO:0050795	regulation of behavior	1293	13128	False	GO:0050921	positive regulation of chemotaxis
GO:0002690	positive regulation of leukocyte chemotaxis	1293	14313	False	GO:0050921	positive regulation of chemotaxis
GO:0002685	regulation of leukocyte migration	1293	14304	False	GO:0050921	positive regulation of chemotaxis
GO:0032103	positive regulation of response to external stimulus	1293	12019	False	GO:0050921	positive regulation of chemotaxis
GO:0002688	regulation of leukocyte chemotaxis	1293	14314	False	GO:0050921	positive regulation of chemotaxis
GO:0002687	positive regulation of leukocyte migration	1293	14315	False	GO:0050921	positive regulation of chemotaxis
GO:0090023	positive regulation of neutrophil chemotaxis	1293	12600	False	GO:0050921	positive regulation of chemotaxis
GO:0050921	positive regulation of chemotaxis	1293	13798	True	GO:0050921	positive regulation of chemotaxis
GO:0070098	chemokine-mediated signaling pathway	1293	14032	False	GO:0050921	positive regulation of chemotaxis
GO:0010884	positive regulation of lipid storage	1294	13802	False	GO:0010883	regulation of lipid storage
GO:0010883	regulation of lipid storage	1294	13803	True	GO:0010883	regulation of lipid storage
GO:0030730	sequestering of triglyceride	1294	12103	False	GO:0010883	regulation of lipid storage
GO:0010888	negative regulation of lipid storage	1294	13805	False	GO:0010883	regulation of lipid storage
GO:0010885	regulation of cholesterol storage	1294	13804	False	GO:0010883	regulation of lipid storage
GO:0010878	cholesterol storage	1294	13788	False	GO:0010883	regulation of lipid storage
GO:0019915	lipid storage	1294	13938	False	GO:0010883	regulation of lipid storage
GO:0070661	leukocyte proliferation	1295	12586	False	GO:0032944	regulation of mononuclear cell proliferation
GO:0032946	positive regulation of mononuclear cell proliferation	1295	13811	False	GO:0032944	regulation of mononuclear cell proliferation
GO:0032944	regulation of mononuclear cell proliferation	1295	13809	True	GO:0032944	regulation of mononuclear cell proliferation
GO:0032943	mononuclear cell proliferation	1295	13812	False	GO:0032944	regulation of mononuclear cell proliferation
